date,latitude,longitude,RVI_mean,RVI_stdDev,RVI_min,RVI_max,VH_mean,VH_stdDev,VH_min,VH_max,VV_mean,VV_stdDev,VV_min,VV_max,VVVH_ratio_mean,VVVH_ratio_stdDev,VVVH_ratio_min,VVVH_ratio_max
2022-03-22,10.375756,105.208993,0.9186776368087817,0.19580852298673632,0.3997722353340143,1.7849090689986837,-16.88312219496887,1.1120676042140103,-20.81700164982974,-12.134017187468558,-11.538699538295608,1.4174547515837166,-15.675917663247919,-6.335357073548914,3.5563733555718837,0.998652525859184,1.241010519512885,9.005697360793338
2022-03-22,10.380497,105.274972,0.9380694210331386,0.20114423583079125,0.3344970683130736,1.832998567521118,-17.014421236374474,1.421560041701527,-22.108260894390256,-9.749741221298777,-11.787527985022537,1.67875462625671,-16.89042495015427,-5.658013423866093,3.464633690724969,0.9854775453613454,1.182216653562069,10.958251294017883
2022-03-22,10.387459,105.205582,0.9383858678398224,0.2239472176177312,0.09502385692261754,2.1165663910782975,-17.12391784873054,1.2921685461521033,-21.86267612256074,-7.864911988494559,-11.870727559743615,1.835911044289081,-16.315903125215698,4.956967644265623,3.5466248319133653,1.432235793773144,0.88985330999335,41.09469210723988
2022-03-22,10.387619,105.243467,0.9982982012986099,0.2168579710797067,0.3925062814514422,1.8818555163416586,-16.57655279003722,1.071778551005777,-21.176555284080646,-12.5362269101992,-11.702289717207368,1.5350330390235531,-15.583048853301944,-6.417087992736165,3.2088015347765366,0.9669704147531798,1.1255616944365794,9.19091971014698
2022-03-22,10.394517,105.260713,1.0115798531124707,0.2345707078104372,0.340149491167081,2.262338418499575,-17.309561287919717,1.1423949646314877,-21.385264617332886,-12.99547541305748,-12.503052214993186,1.4990963176265086,-17.096412208596263,-6.96416973761241,3.1733436906255696,0.9986379404616218,0.7680820726427278,10.759535450944435
2022-03-22,10.395256,105.268561,1.0708466207431069,0.23795544336149949,0.43790734432918665,1.9986371097760778,-17.480745168039753,1.2107997437543028,-21.85446722238225,-12.912020491044931,-13.017759489379692,1.4357849956935251,-16.855744928507914,-6.559092075575752,2.928390334694258,0.9191538530513826,1.0013638195921168,8.13435239622995
2022-03-22,10.399256,105.204494,0.9591645409922634,0.1969578300462035,0.3678800586845545,1.8023891246126404,-16.58886457760216,1.172353400218105,-20.654920808409727,-8.077624360319646,-11.492013359796095,1.391623788882902,-15.19309977335056,-1.498975696895493,3.3631498841669436,0.9869767723342552,1.2192765953687486,9.873109062510707
2022-03-22,10.402927,105.235656,0.8906180824609755,0.2198637503826964,0.16812820193233113,1.8292879465808132,-17.037621487869643,1.6052798780113555,-23.00061010498467,-3.01132334953677,-11.477798434245354,2.0550242258355187,-16.372518165708048,9.731301271528377,3.813921548584264,1.4629916599659107,1.1866431730863045,22.791368455899715
2022-03-22,10.404721,105.258428,0.9218761024567157,0.19382927641000566,0.39186948798104976,1.7988905510673465,-16.89044317202501,1.3167028945917951,-21.06923403000126,-12.400704685021733,-11.568659211692857,1.5898291172123709,-16.155331291516276,-5.682401042994814,3.5335066404028836,0.9760615010355155,1.2235927570060645,9.207480099071745
2022-03-22,10.406199,105.248616,0.8453991782714584,0.2533740219910482,0.07665891364979524,1.8674777667703744,-16.940639881368313,1.37366233310634,-21.613437243021036,-7.5515669351906425,-10.987671946609835,2.3954594579801,-17.544206483590944,4.811316764510543,4.437175626709282,2.8612964329381736,1.1419264374523828,51.1791897322391
2022-03-24,10.378511,105.144998,1.0291155123944815,0.24453601305428416,0.3404957151591729,2.2000931711995197,-16.900267056253604,1.2944690107444243,-21.134090384030387,-8.650275267742668,-12.185868899178052,1.6677848365446875,-17.067088936715614,-3.7791329436050747,3.12367851622656,1.0535049955706668,0.8181048204513756,10.747578080769987
2022-03-24,10.379507,105.154892,0.924063037877141,0.2168412390164615,0.26332430423288095,1.882289361368365,-17.000860550747543,1.9477273343213777,-24.609105704467463,-8.066096864896192,-11.665911496620202,2.2876442012633693,-18.245924354100346,-2.4398570583318997,3.5915507187528015,1.217149908804715,1.1250717780671755,14.190394261755825
2022-03-24,10.386546,105.19302,0.8804952875313546,0.19125195917579124,0.3355357545922866,1.7378120322904465,-16.919989540312706,1.188177670550196,-22.178908453992882,-12.782423612703088,-11.331884427498792,1.3557888014217505,-15.748037602680833,-4.673790306005058,3.7672187058528976,1.0905110041294377,1.3017449100798184,10.921233267257753
2022-03-24,10.387123,105.119326,0.9838270216055034,0.2144678914714025,0.26471077568586904,1.7872851959228224,-16.481477200075403,1.0962434320198788,-20.938869255357773,-11.770611495068238,-11.52014133083037,1.5029613394706203,-15.634315897135044,-3.4548497266901874,3.2790644090233125,1.039069711080376,1.238031182222541,14.110831773417415
2022-03-24,10.389374,105.169781,0.813098203488829,0.1966815689497433,0.20020644465987406,1.8066060130372372,-17.899300567667147,1.538942203114629,-22.987043625160567,-11.624653069938999,-11.848988263529371,1.6134254673785433,-16.861927780879927,-2.5286982197897396,4.220804247894159,1.347267465291199,1.2140964721329937,18.979376821737702
2022-03-24,10.389594,105.147461,0.9361313059675138,0.23595188714904097,0.357633282105695,1.9397251235831148,-17.68914435014835,1.5875920085476465,-23.197340148361853,-9.79686728053644,-12.416307179000276,1.7378835206423822,-17.02086148263295,-3.3706974347743786,3.5534768297363897,1.1752338958551738,1.0621478535118873,10.184641363489876
2022-03-24,10.391781,105.161155,0.8588567681823436,0.23058804601004934,0.18556227197450909,1.9700210883324096,-17.094826363671455,2.1232138935529123,-25.68205567139124,-3.966197880139224,-11.312696765945322,2.527114315089065,-17.553649055356463,1.1059415222843048,4.037442628728358,1.565494261841791,1.0304351175174142,20.55610597691693
2022-03-24,10.394341,105.126836,0.963209246742539,0.20432618554911822,0.31801503768849587,1.8290156062793275,-16.795892672188085,1.0969592441799478,-23.305092690953355,-11.26454655665945,-11.717350235328674,1.1979287201982385,-16.73177421993245,-3.6439614643811282,3.3586046099575375,1.02739239078202,1.1869687641085767,11.578021558584616
2022-03-24,10.395094,105.169245,0.9155651737283103,0.20727262519390066,0.3274323386872545,1.7370473877433292,-17.46630395757617,1.2875043421543644,-22.987043625160567,-12.22687735275914,-12.086473386906155,1.5097730386657298,-16.772968899926106,-3.1449093769557734,3.615154685877879,1.1678754719403703,1.3027581332692177,11.216264331241213
2022-03-24,10.395734,105.143745,0.9139351740548095,0.23346617678638834,0.2998691516251274,1.914327110585624,-17.083434444932017,1.5877379511443748,-23.717083199545947,-9.455027901911585,-11.669508446719888,1.8658532263510896,-16.708485835728172,-3.3210562016340366,3.6765723128435606,1.2469424325242744,1.0895070533563798,12.339151354256282
2022-03-24,10.396044,105.180167,0.9765564228445011,0.2287510164381747,0.298463774387046,1.9703512660536597,-16.73879687349062,1.2709640052427031,-20.446600018275394,-11.355914710273762,-11.72001466868777,1.8512713452835698,-15.9472220577601,-3.1289726031642973,3.344279152728261,1.1291676801450308,1.0300948713634421,12.401961454835803
2022-03-25,10.37346,105.184697,0.8901989392993519,0.23110317683998535,0.19347321239639606,1.7910764094084461,-16.6727846524123,1.4225760708103308,-20.32011006714836,-7.575146356593877,-11.099524184125414,2.0622787255151773,-15.619755176100199,1.379511310107903,3.839016745572664,1.4692704361078655,1.2332938890759626,19.674696773032494
2022-03-25,10.377238,105.165363,1.063888748241355,0.21941849061316757,0.32958516822445877,1.9130177981259724,-17.02782034509436,0.9070446361317205,-20.27961939788261,-13.399118321076397,-12.535288944399758,1.2393295005081506,-15.954605931372523,-7.598026075240638,2.935835748278069,0.904637889862326,1.0909371590366144,11.13646846291294
2022-03-25,10.381544,105.174719,1.054884739544908,0.22968221641417366,0.4169720698751271,1.868253092130776,-16.732483807666164,0.9937991972988206,-20.3241307116823,-13.302391442319728,-12.179709210877782,1.1934855801041717,-16.54506275137863,-7.4544589395817225,2.9902777199912585,0.9528097597404152,1.141037537605747,8.59296866381938
2022-03-25,10.384444,105.3447,0.8097754578407533,0.22119051561582442,0.2731062133242506,2.1496251718579535,-16.881266057495015,2.4090050671994674,-23.37975695349731,-8.780745025009693,-10.776042708318554,2.1745087783959565,-16.269306879017222,-1.9470252271878943,4.329124959406645,1.5566844337227754,0.8607895238511462,13.646316359162883
2022-03-25,10.391149,105.359279,0.8891236931547206,0.20669278513500072,0.22857970125204063,1.7909612315242316,-16.442871190228615,1.3769298101714873,-22.837023387192392,-10.39661153736283,-10.88768493763682,1.4168362228577311,-15.660015728331246,-0.8240676367982723,3.7838187340202305,1.322453751541367,1.2334375136617133,16.499366645813613
2022-03-25,10.391491,105.34899,0.8539049520351677,0.19782238820493536,0.3101901078033308,2.024611989252387,-16.353773869163735,2.0708213312364525,-25.639460484661477,-5.5079802325719305,-10.586301429895027,1.9795855298426257,-17.353806133490565,-1.3385874289416742,3.9362869109097374,1.1805228912769568,0.9756872038859407,11.895317740229522
2022-03-25,10.399353,105.356462,0.9153694676932048,0.23779415178061133,0.28084858304008103,1.9271730438082553,-16.738270127913797,1.9049737068719044,-22.238351285445788,-9.71877999986539,-11.321014342310212,2.0146543419777325,-15.787521836621664,-4.379427971199663,3.7104624985686545,1.4426263534350432,1.0755790523593383,13.242550048504762
2022-03-25,10.400189,105.331053,0.8442099151734342,0.20925562747521412,0.17777123881554077,1.60708569064471,-17.014603786527047,1.7906059506387324,-24.404627952290028,-12.49290081294498,-11.144055995103624,1.5925421238469102,-18.22017311700543,-6.493684092571932,4.133886800796916,1.8780331611726073,1.4889774224766639,21.500827617849282
2022-03-25,10.405902,105.36283,0.8019593512261233,0.21001672340329386,0.16202012137666474,1.734482901064865,-16.677741166826195,2.4190381118988364,-26.537679802335926,-8.22757908701282,-10.512135393140689,2.368729841483716,-19.7021202094349,-0.2054745109695828,4.4344585485501655,1.9424658837690616,1.3061628324754586,23.688291590035234
2022-03-25,10.411649,105.370659,0.6045007416370028,0.2247862392242779,0.11306100508169659,1.6360040262862081,-18.04378647109877,2.801318678382772,-25.628488659529236,-10.028936265201729,-10.243117295788226,1.7014042182787,-19.86575092431758,-4.652144061684462,6.711229217843805,3.3520229820267167,1.4449817578262039,34.37913002904623
2022-03-25,10.412537,105.321768,0.7436718302745338,0.2311224138545407,0.08110705209212676,2.108159077098732,-16.982509268876793,2.8775356897675173,-26.978085745379687,-4.304521355036159,-10.335381359665474,2.4290301299764425,-18.381848640294564,-1.2662742277590049,5.1652330551989865,3.480461062386846,0.8973900231024486,48.317536475823765
2022-03-25,10.417429,105.363577,0.8646341142394526,0.22205493093695897,0.15046871950553575,1.5500698204297145,-16.527335456942062,1.317294441241307,-23.452631286692764,-11.96060961198598,-10.778448032961911,1.5993165075919828,-17.054890974858555,-2.8436373525293366,4.040670870054862,1.871125415715635,1.580528920233483,25.583598326247735
2022-03-25,10.419561,105.277369,0.7523798968781994,0.18013298273401487,0.26062410032498784,1.5860319207518878,-19.44090919806186,2.385586396598664,-25.716125620184908,-13.655790020417697,-12.969008607575374,2.535858001686498,-19.682422576715226,-4.686740685378588,4.64722321414138,1.4758199340385167,1.522017336261256,14.347774802914081
2022-03-25,10.434116,105.27315,0.8421060072249269,0.22480766978957245,0.3163633972530208,1.9045926745963384,-18.288858283256133,1.6524399312316331,-23.763904083866365,-12.864154573086058,-12.407365276972522,1.5027411808357203,-17.68696468725841,-7.435617215545729,4.098078870975648,1.386391267289121,1.1001865928355339,11.64368771713778
2022-03-25,10.43531,105.292557,0.714843777396866,0.20616448960756611,0.2281264634400451,1.5603694987677428,-19.603028491867647,2.013960267093921,-24.565975459096542,-10.150056249555927,-12.803901201309907,1.8662693475473036,-17.864376736974272,-1.2431966114138364,5.104034688145144,1.8883178713976665,1.5634953792411899,16.53413409247567
2022-03-25,10.443492,105.281103,0.7137373479975061,0.20667494946693934,0.23124230940132207,1.659051118760175,-18.61614610229344,2.2530386716160824,-24.45693529146628,-11.752344566494214,-11.80260144849562,2.1351780839228014,-18.58153812487771,-2.9976923547553174,5.140807909059921,2.000838467643654,1.411016728037433,16.29787256646872
2022-03-25,10.458369,105.270803,0.7134344000705894,0.23207626034730158,0.11106456306235905,2.0380499478043,-16.938877817761576,3.0568357925952223,-25.464857402710237,-4.534045815624706,-10.064557579356247,3.4770269276097405,-17.182007375428803,5.6715334389114584,5.368777144379097,2.777999419510909,0.9626604364183585,35.015087888601634
2022-03-25,10.470013,105.264425,0.6942946850345313,0.1907169047859236,0.23096881462318344,1.556031931646188,-18.142013144225732,1.7848254983269274,-23.859826208314722,-12.978446922800124,-11.209359590346923,2.03258101866308,-17.609481317600142,-4.150313075323787,5.215952716115435,1.7780759661738004,1.5706413336699598,16.318355322236222
2022-03-25,10.470305,105.287062,0.7300085928014306,0.19746901777491335,0.2204674229601282,1.5760611766616233,-18.606156760861012,1.9298356026943297,-24.50274882232541,-10.661286873474658,-11.944965975850263,1.6390390630930851,-17.901466452091178,-4.404374984831217,4.899424108509371,1.7067323689874858,1.5379725477869512,17.14327008631749
2022-03-25,10.485812,105.267525,0.8194657018483349,0.20650305804410818,0.3093268842375114,1.6851954380190748,-17.630566077246918,2.40807246321535,-26.853491648453428,-9.163917584144981,-11.610410381206139,2.3079347605944465,-19.539930460174112,-3.4895724274015354,4.214117410706394,1.4215990460660755,1.3736119323358411,11.931304079372124
2022-03-25,10.494104,105.291042,0.9013798688380834,0.24615664647144284,0.3382338627579399,2.018023730756533,-17.020964044399143,1.6207784051036869,-27.141576859432142,-13.027122045697602,-11.51203360035527,1.7221419728635865,-20.302568767780812,-4.585491522993758,3.78129076058867,1.3382310068947878,0.9821372459779981,10.826137002913384
2022-03-26,10.400449,105.171793,0.9013795634393266,0.22800342240829038,0.16582313715837718,1.73428622154469,-16.648643473776545,1.3876031324886486,-21.842011270227097,-1.9720456024819306,-11.143379637548742,2.183874803878534,-15.480161656732639,9.934906729910429,3.8029633121965416,1.6601684027050227,1.3064243665830948,23.122086148808123
2022-03-26,10.402793,105.189574,0.9230378634015416,0.20421453420291796,0.291378169816861,1.7431769161938477,-16.359588555824363,1.4725354049603203,-20.65528005699337,-8.924884118180426,-11.028593959624333,2.086589639448302,-14.803758121670523,0.7096242963399622,3.573977011331923,1.1824059695282005,1.294660950842459,12.727864385015899
2022-03-26,10.405702,105.208668,0.6731219300140664,0.1746820503757327,0.2460176294192918,1.4547437708694966,-17.66925013725043,2.0199768494684758,-22.998272300456335,-7.980930608909441,-10.587650794280295,1.813366736551114,-15.301758534079557,0.07995670084570206,5.371343974025723,1.7559055515375548,1.7496251093133812,15.258997411859195
2022-03-26,10.412311,105.176834,0.9121530577265465,0.21634568751981534,0.30942346642839047,1.7596231469303227,-16.620114247644686,1.378546810668339,-21.86040829954419,-7.837642745174953,-11.21054987128442,1.817214801950079,-15.325075227586854,-2.3398043995696254,3.649852439186135,1.1750238623043863,1.2732140157271932,11.927267754353451
2022-03-26,10.414226,105.195214,0.7883580509750926,0.1884538481726243,0.19909000761849788,1.7758757017250983,-17.519943686139914,1.8894895340436264,-26.144000335457307,-10.359601890600857,-11.299144721955248,1.6538379336960691,-19.062036596489907,-1.669176553537284,4.396557509081103,1.4671988116667263,1.2524098933919596,19.091415173708352
2022-03-26,10.417324,105.208881,0.7738426278929492,0.1809656328252069,0.2333836041563844,1.743245980510849,-17.399458530973227,1.585190966057688,-23.317514845047228,-11.258034127959814,-11.085067050592711,1.5633437047434366,-16.30339336005546,-4.490199862772727,4.4740084118744035,1.4023781821102086,1.2945700404413503,16.139164571816718
2022-03-26,10.426155,105.176598,0.7885935096071434,0.20745025504974768,0.09233818059463088,1.6906944501995054,-18.43572132465939,2.597534754426166,-25.254892923971983,-8.534548886685492,-12.186558039897738,2.698110448789834,-18.216495149544556,7.6321632234606,4.494349968795923,1.9164764715640716,1.3658917195404479,42.319025502139745
2022-03-26,10.427104,105.210954,0.7252217272281032,0.17376672502831542,0.2614470543706881,1.5959283731666538,-17.32230618090398,1.8794493628876543,-24.041658111281585,-7.499433486097065,-10.656454388511323,1.7864612350751967,-16.457679022722477,0.37454579965626755,4.847866552764756,1.4788234711286559,1.50637814782575,14.299464779315015
2022-03-26,10.437524,105.185343,0.9192460535900878,0.1890864134318115,0.19937107154664052,1.6234453943473939,-16.967419889757938,1.0180883026142786,-20.758283537360036,-8.15719877049861,-11.628095339263373,1.1326306897662266,-15.465099500419921,-2.6508910171732514,3.555370942644308,1.0749781240500433,1.4638956221918098,19.063091244730796
2022-03-26,10.437524,105.202166,0.8766791878908216,0.21004350130838,0.2872064668956929,1.8943756837006756,-17.364536547062368,1.6539628880274713,-27.405596656960824,-11.155267189591124,-11.720936082298538,1.7723654314871815,-20.72446552433873,-2.6297427113884964,3.8779003527811553,1.4227797823094506,1.1115135896307395,12.927263000845704
2022-03-26,10.445632,105.21046,0.750140933369247,0.1893100364733982,0.14524430453854156,1.4784763967171741,-16.59258791392695,2.0730393976003003,-24.936619433039127,-4.319070668768566,-10.08266352109598,2.7185355256929156,-17.976318563679566,5.266264584104115,4.7481581559653545,1.8699727306487939,1.7054878988137012,26.53980620932763
2022-03-26,10.447684,105.190977,0.6359848417229018,0.1745433670896601,0.11364618370504773,1.5682133865019412,-18.573581446712787,3.217368885266007,-26.08190205901005,-6.125736661084753,-11.169537144190931,3.396991627474161,-20.30984544390013,4.074555022742217,5.860304863147734,2.3309519517334714,1.550673291293862,34.1969583983693
2022-03-26,10.44819,105.181879,0.7324684915062007,0.1928662070743583,0.1889391860356494,1.6698684407005189,-17.54226196511697,2.3069411695362496,-25.101945404348506,-5.493437934185085,-10.899046507703781,2.397885431996619,-17.600821582525896,3.7169633917728158,4.888764865251528,1.7771664705820585,1.3953982855810958,20.170833239671477
2022-03-26,10.452516,105.191857,0.6123282611453968,0.16043958739254266,0.20609836723678532,1.320665703201582,-20.863038687853287,1.799407940732214,-25.12950786147478,-12.017695345732669,-13.28981481009926,1.4964436506873415,-17.00101508063161,-4.656443239639101,6.002578802031069,1.9017344631143418,2.0287755563751873,18.408208098050682
2022-03-26,10.452537,105.205118,0.7570949252946096,0.21524425267801048,0.2476469084392856,1.7468392955306715,-18.27211965875854,2.0671418287420757,-24.114793218963406,-12.94551793921031,-11.787020223353421,1.5196646597514953,-16.077690547454743,-4.996141703472915,4.740795419568668,1.7264790270343648,1.289850022399938,15.152028810731796
2022-03-26,10.452718,105.220233,0.8541909573915081,0.22864651450104573,0.2169726066909193,1.726068816242911,-16.765691426770776,1.9276634821109264,-21.93137798049301,-5.876594941008975,-10.947976100280831,2.6545935957111686,-15.770954077240926,4.29949280088572,4.083977240892344,1.6505532771842844,1.3174047073665902,17.435506956406066
2022-03-26,10.458467,105.196191,0.7574828961351925,0.2068279572083358,0.21935170037748727,1.4870810312770457,-17.79818495546991,2.251858134654827,-24.546221204184604,-12.817402672053415,-11.323308669827744,1.703432601203595,-17.00101508063161,-6.375400969643746,4.727260435461641,1.7782947704687255,1.689833247731605,17.235555015604213
2022-03-27,10.375656,105.29185,0.9127282772587024,0.20422807932114198,0.35414711830083656,1.7306594918849108,-17.247086232109442,1.7787145722564524,-24.49088448263942,-12.934486018200516,-11.853382250814755,1.6425680169029018,-18.055917289692502,-6.344486656850558,3.619002974546988,1.1276572923298347,1.311257655683317,10.294741064650225
2022-03-27,10.386495,105.284636,0.6748151651870449,0.1748005377953453,0.12421972969934533,1.3329022869720042,-18.402918651402025,2.341848906387335,-24.322529541050173,-8.194572129180065,-11.329819665116688,2.3547310764039486,-18.469290297028465,6.153572967626957,5.386930360018753,1.9963727731603442,2.0009701679535157,31.201003895930075
2022-03-27,10.396712,105.324921,0.8715916313125149,0.21476668191657222,0.25574798828340173,1.7889155824441039,-17.820409701648153,2.487758194389221,-24.204781007404517,-9.978528396372798,-12.14571503735138,2.5279282990796372,-19.0416979033822,-5.386028747677038,3.8956970829186397,1.3886034183088343,1.2359914795616038,14.640396731361518
2022-03-27,10.396951,105.281083,0.7092652687920308,0.22497621574853008,0.08929864288349945,1.6386623419256772,-19.014648136975794,2.371371119771235,-26.067363846146048,-11.917103271230609,-12.11381255672978,2.076119227055043,-17.40029630727862,-5.9119119874223465,5.408372904584279,2.9268869557632824,1.441015392652151,43.79351388596654
2022-03-27,10.399444,105.118528,0.8658720263793973,0.24640187780877995,0.2317468945343661,1.7234632329741912,-18.0368264405724,2.08697484417669,-24.06866822221075,-10.419024112502116,-12.275544415077563,2.0140738517620433,-18.55364730586387,-2.24754661985846,4.062442876120405,1.6873823514585984,1.320908229122576,16.2602097130015
2022-03-27,10.399645,105.141286,0.8473048317920882,0.19804933896804885,0.2056703875207392,1.9386181369575106,-16.923329912892584,1.5963605832083558,-21.640171732087,-6.649868448408724,-11.10341900279921,1.8340536568393642,-15.392939350764175,3.744946649197452,4.005906502607832,1.3278550403584821,1.0633253778785159,18.448594657782962
2022-03-27,10.400025,105.152916,0.8340618805816885,0.22434795521917555,0.26794487064104594,1.785937005752275,-16.868348396886184,1.5720907175899228,-26.87995276707336,-11.18557853207474,-10.928535921473308,1.865010616867488,-19.338665827633257,-1.2678417328443028,4.165770218251669,1.4801121914786453,1.2397206548251765,13.928444013241162
2022-03-27,10.403175,105.123726,0.731470378066918,0.1797308850198465,0.2699420269833738,1.6168888107841426,-18.853030273108743,1.6989685927356624,-24.068220549528974,-13.676590505018787,-12.226927887344957,1.5640425668831914,-17.02006606531465,-7.365930426450129,4.816314355741054,1.523891251494676,1.4738868704645933,13.817996459092926
2022-03-27,10.40466,105.311554,0.7719416396879067,0.20247592661419084,0.08437560526552641,1.796211447996201,-17.39417468767956,2.8660762568937437,-25.03193160715701,-6.273975598923704,-11.031249830673428,3.09851143627418,-18.122146814230575,1.4958550967933428,4.608182249068207,1.97692021015884,1.2269093120758574,46.407067331987385
2022-03-27,10.406597,105.221367,0.7656469364851768,0.20223788566995923,0.13985159888708487,1.5728069675030731,-17.000728827565116,2.538700346481577,-23.31383414029746,-1.3146926281042894,-10.589459943189537,3.0434253976684245,-16.204629586143,6.635632744630677,4.662067748564816,1.8696641141760106,1.5432237284339116,27.60174665024438
