date,latitude,longitude,NDVI,NDVI_mean,VCI,ET,ET_mean,ET_min,ET_max,Gpp,Gpp_mean,Gpp_min,Gpp_max,Fpar_500m,Fpar_500m_mean,Fpar_500m_min,Fpar_500m_max,SAVI,SAVI_mean,SAVI_min,SAVI_max,NDVI_min,NDVI_max,EVI,EVI_mean,EVI_min,EVI_max,NDRE,NDRE_mean,NDRE_min,NDRE_max,CIredge,CIredge_mean,CIredge_min,CIredge_max,LAI,LAI_mean,LAI_min,LAI_max
2022-03-20,10.443677,105.348236,4913.3964421855135,4913.3964421855135,0.48563067700765644,130.12833545108003,130.12833545108003,125,143,447.4853875476492,447.4853875476492,261,638,57.227445997458695,57.227445997458695,39,60,0.2780608022595916,,,,,,0.3029941541383146,,,,0.23708429476908013,,,,0.7096138252436398,,,,1.3791348193632935,,,
2022-03-20,10.444036,105.331928,5346.015267175571,5346.015267175571,0.4777260463327607,136.2735368956743,136.2735368956743,128,153,522.2608142493639,522.2608142493639,422,590,56.08015267175573,56.08015267175573,47,62,0.27843042551550334,,,,,,0.3034655462190513,,,,0.23737238911845174,,,,0.7109555660415159,,,,1.3807287169174896,,,
2022-03-20,10.446006,105.338972,5459.138539042821,5459.138539042821,0.5124331160536659,139.06423173803523,139.06423173803523,128,152,526.6498740554156,526.6498740554156,429,598,55.895465994962215,55.895465994962215,53,60,0.278800048771415,,,,,,0.303936938299788,,,,0.2376604834678233,,,,0.712297306839392,,,,1.3823226144716854,,,
2022-03-20,10.447125,105.31374,6052.293450881612,6052.293450881612,0.6020572301431778,140.20906801007555,140.20906801007555,131,155,434.4156171284635,434.4156171284635,376,552,60.58060453400503,60.58060453400503,54,68,0.2791696720273267,,,,,,0.3044083303805247,,,,0.23794857781719492,,,,0.7136390476372679,,,,1.3839165120258814,,,
2022-03-20,10.454342,105.322838,6276.931385006353,6276.931385006353,0.7054441728055574,159.49428208386277,159.49428208386277,135,190,403.8742058449809,403.8742058449809,333,586,50.29987293519695,50.29987293519695,47,54,0.27953929528323834,,,,,,0.3048797224612615,,,,0.2382366721665665,,,,0.714980788435144,,,,1.3855104095800772,,,
2022-03-21,10.459704,105.218744,8184.008816120908,8184.008816120908,0.8881993745974549,138.3198992443325,138.3198992443325,130,178,581.896725440806,581.896725440806,478,672,80.59949622166246,80.59949622166246,79,83,0.27990891853915006,,,,,,0.3053511145419982,,,,0.2385247665159381,,,,0.7163225292330201,,,,1.387104307134273,,,
2022-03-22,10.370371,105.275589,6413.891139240506,6413.891139240506,0.6924436796772734,131.61392405063293,131.61392405063293,128,144,327.84936708860766,327.84936708860766,102,406,53.424050632911396,53.424050632911396,50,69,0.28027854179506173,,,,,,0.3058225066227349,,,,0.23881286086530967,,,,0.7176642700308962,,,,1.388698204688469,,,
2022-03-22,10.375756,105.208993,6753.863979848866,6753.863979848866,0.6933782361982785,154.03652392947103,154.03652392947103,145,162,401.25566750629724,401.25566750629724,165,485,61.22292191435768,61.22292191435768,54,67,0.2806481650509734,,,,,,0.3062938987034716,,,,0.23910095521468128,,,,0.7190060108287721,,,,1.3902921022426649,,,
2022-03-22,10.380497,105.274972,6437.340937896073,6437.340937896073,0.6818311599141323,145.86311787072245,145.86311787072245,129,174,374.73003802281374,374.73003802281374,102,579,63.06210392902409,63.06210392902409,36,69,0.28101778830688506,,,,,,0.30676529078420833,,,,0.23938904956405288,,,,0.7203477516266482,,,,1.3918859997968607,,,
2022-03-22,10.387459,105.205582,6781.233502538071,6781.233502538071,0.694564330135705,145.89213197969545,145.89213197969545,137,151,543.3248730964466,543.3248730964466,456,637,65.97969543147208,65.97969543147208,62,72,0.28138741156279673,,,,,,0.30723668286494504,,,,0.23967714391342446,,,,0.7216894924245243,,,,1.3934798973510567,,,
2022-03-22,10.387619,105.243467,6732.069095477385,6732.069095477385,0.6704015935688112,146.60301507537687,146.60301507537687,128,161,388.45854271356785,388.45854271356785,283,432,63.10929648241205,63.10929648241205,39,73,0.28175703481870845,,,,,,0.3077080749456818,,,,0.23996523826279606,,,,0.7230312332224003,,,,1.3950737949052525,,,
2022-03-22,10.394517,105.260713,6630.720606826802,6630.720606826802,0.6865113482825096,139.27939317319849,139.27939317319849,126,161,481.25284450063214,481.25284450063214,371,525,49.38685208596714,49.38685208596714,25,68,0.2821266580746201,,,,,,0.3081794670264185,,,,0.24025333261216764,,,,0.7243729740202763,,,,1.3966676924594486,,,
2022-03-22,10.395256,105.268561,5518.602301790282,5518.602301790282,0.5553864234934444,130.69053708439895,130.69053708439895,127,157,437.6572890025575,437.6572890025575,365,509,43.80306905370844,43.80306905370844,25,54,0.2824962813305318,,,,,,0.30865085910715523,,,,0.24054142696153924,,,,0.7257147148181524,,,,1.3982615900136444,,,
2022-03-22,10.399256,105.204494,7214.393900889454,7214.393900889454,0.761075193322198,140.56035578144855,140.56035578144855,132,151,336.84371029224906,336.84371029224906,131,637,65.43583227445998,65.43583227445998,60,83,0.28286590458644345,,,,,,0.30912225118789194,,,,0.24082952131091082,,,,0.7270564556160284,,,,1.3998554875678402,,,
2022-03-22,10.402927,105.235656,6411.264817150064,6411.264817150064,0.6585648416501471,166.38713745271122,166.38713745271122,126,182,429.9684741488021,429.9684741488021,397,534,59.89659520807062,59.89659520807062,56,62,0.2832355278423552,,,,,,0.30959364326862865,,,,0.24111761566028242,,,,0.7283981964139045,,,,1.4014493851220362,,,
2022-03-22,10.404721,105.258428,6562.042038216559,6562.042038216559,0.7040499185857378,156.38216560509554,156.38216560509554,126,175,456.35159235668783,456.35159235668783,157,539,65.10445859872611,65.10445859872611,62,73,0.28360515109826684,,,,,,0.31006503534936536,,,,0.241405710009654,,,,0.7297399372117805,,,,1.403043282676232,,,
2022-03-22,10.406199,105.248616,6580.457861635219,6580.457861635219,0.6935382798374463,147.2893081761006,147.2893081761006,126,175,459.4666666666667,459.4666666666667,157,554,68.55471698113206,68.55471698113206,61,73,0.2839747743541785,,,,,,0.3105364274301021,,,,0.2416938043590256,,,,0.7310816780096566,,,,1.404637180230428,,,
2022-03-24,10.396044,105.180167,5325.56855345912,5325.56855345912,0.5352428905502703,262.5547169811321,262.5547169811321,189,287,522.5761006289308,522.5761006289308,451,618,49.554716981132074,49.554716981132074,30,73,0.28434439761009017,,,,,,0.31100781951083883,,,,0.24198189870839718,,,,0.7324234188075326,,,,1.4062310777846239,,,
2022-03-24,10.395734,105.143745,5051.857142857142,5051.857142857142,0.4819123025917044,150.69132653061223,150.69132653061223,89,226,387.21556122448976,387.21556122448976,232,523,44.49489795918367,44.49489795918367,30,51,0.2847140208660019,,,,,,0.31147921159157554,,,,0.24226999305776878,,,,0.7337651596054087,,,,1.4078249753388197,,,
2022-03-24,10.395094,105.169245,4094.5474083438676,4094.5474083438676,0.34052982307551233,188.44627054361567,188.44627054361567,104,205,512.8836915297093,512.8836915297093,370,589,44.227560050568904,44.227560050568904,38,51,0.28508364412191356,,,,,,0.31195060367231225,,,,0.24255808740714035,,,,0.7351069004032847,,,,1.4094188728930157,,,
2022-03-24,10.394341,105.126836,5067.86523929471,5067.86523929471,0.493751299433083,71.46347607052897,71.46347607052897,60,162,503.88413098236776,503.88413098236776,326,613,47.36649874055416,47.36649874055416,38,65,0.2854532673778252,,,,,,0.31242199575304896,,,,0.24284618175651196,,,,0.7364486412011607,,,,1.4110127704472115,,,
2022-03-24,10.389594,105.147461,4609.118251928021,4609.118251928021,0.37161391212690936,175.7634961439589,175.7634961439589,124,226,337.0128534704371,337.0128534704371,232,523,45.00385604113111,45.00385604113111,28,48,0.2858228906337369,,,,,,0.3128933878337857,,,,0.24313427610588356,,,,0.7377903819990368,,,,1.4126066680014076,,,
2022-03-24,10.391781,105.161155,5047.55979643766,5047.55979643766,0.49425644826538667,106.44910941475828,106.44910941475828,66,216,465.34223918575066,465.34223918575066,410,539,45.92875318066158,45.92875318066158,33,47,0.28619251388964856,,,,,,0.31336477991452244,,,,0.24342237045525514,,,,0.7391321227969129,,,,1.4142005655556034,,,
2022-03-24,10.387123,105.119326,5210.032663316582,5210.032663316582,0.4901662434732898,151.32663316582915,151.32663316582915,56,217,477.2839195979899,477.2839195979899,254,627,45.9962311557789,45.9962311557789,34,53,0.2865621371455603,,,,,,0.31383617199525915,,,,0.24371046480462674,,,,0.740473863594789,,,,1.4157944631097992,,,
2022-03-24,10.386546,105.19302,4646.725786163523,4646.725786163523,0.41350652673051225,192.95597484276732,192.95597484276732,162,228,404.14591194968546,404.14591194968546,312,523,58.94213836477987,58.94213836477987,51,67,0.28693176040147195,,,,,,0.31430756407599586,,,,0.24399855915399832,,,,0.7418156043926649,,,,1.4173883606639952,,,
2022-03-24,10.379507,105.154892,4034.5959079283894,4034.5959079283894,0.32519789395307086,212.960358056266,212.960358056266,71,258,433.22634271099747,433.22634271099747,299,496,48.66624040920717,48.66624040920717,33,54,0.2873013836573836,,,,,,0.31477895615673257,,,,0.24428665350336992,,,,0.743157345190541,,,,1.418982258218191,,,
2022-03-24,10.378511,105.144998,4634.782278481013,4634.782278481013,0.4178059634122572,238.20379746835448,238.20379746835448,93,282,413.99113924050636,413.99113924050636,357,480,39.02151898734178,39.02151898734178,21,50,0.2876710069132953,,,,,,0.3152503482374693,,,,0.2445747478527415,,,,0.7444990859884171,,,,1.4205761557723868,,,
2022-03-24,10.389374,105.169781,3656.1758793969852,3656.1758793969852,0.2836005054906198,191.86180904522618,191.86180904522618,169,219,456.177135678392,456.177135678392,315,589,46.00879396984926,46.00879396984926,43,54,0.288040630169207,,,,,,0.315721740318206,,,,0.2448628422021131,,,,0.745840826786293,,,,1.4221700533265829,,,
2022-03-25,10.417429,105.363577,5218.129559748428,5218.129559748428,0.5794367931297019,130.17484276729556,130.17484276729556,88,158,255.0817610062893,255.0817610062893,37,448,52.47044025157233,52.47044025157233,19,61,0.28841025342511867,,,,,,0.31619313239894276,,,,0.24515093655148468,,,,0.7471825675841691,,,,1.4237639508807787,,,
2022-03-25,10.494104,105.291042,4613.316326530613,4613.316326530613,0.5074409129547541,130.69132653061226,130.69132653061226,62,170,573.483418367347,573.483418367347,435,662,59.6811224489796,59.6811224489796,43,78,0.28877987668103033,,,,,,0.31666452447967947,,,,0.24543903090085628,,,,0.7485243083820452,,,,1.4253578484349747,,,
2022-03-25,10.485812,105.267525,2986.6010165184243,2986.6010165184243,0.2604655651300424,92.34434561626429,92.34434561626429,66,134,576.607369758577,576.607369758577,392,666,41.409148665819565,41.409148665819565,22,67,0.289149499936942,,,,,,0.3171359165604162,,,,0.24572712525022786,,,,0.7498660491799212,,,,1.4269517459891705,,,
2022-03-25,10.470305,105.287062,3059.042767295597,3059.042767295597,0.1906769173888084,89.7818574514039,89.7818574514039,72,123,541.7948164146868,541.7948164146868,478,586,33.47732181425486,33.47732181425486,30,39,0.2895191231928537,,,,,,0.3176073086411529,,,,0.24601521959959946,,,,0.7512077899777972,,,,1.4285456435433663,,,
2022-03-25,10.470013,105.264425,3392.997442455243,3392.997442455243,0.1843228136939858,99.83631713554988,99.83631713554988,79,118,464.4987212276214,464.4987212276214,346,602,36.776214833759596,36.776214833759596,29,57,0.2898887464487654,,,,,,0.3180787007218896,,,,0.24630331394897104,,,,0.7525495307756733,,,,1.4301395410975624,,,
2022-03-25,10.458369,105.270803,3703.460858585859,3703.460858585859,0.3083860890785558,98.16919191919195,98.16919191919195,84,170,558.5580808080808,558.5580808080808,386,666,31.59848484848485,31.59848484848485,26,39,0.29025836970467706,,,,,,0.3185500928026263,,,,0.24659140829834264,,,,0.7538912715735494,,,,1.4317334386517582,,,
2022-03-25,10.443492,105.281103,3138.9987261146493,3138.9987261146493,0.14317220826306587,97.49808917197451,97.49808917197451,68,128,560.2573248407642,560.2573248407642,515,672,29.788535031847136,29.788535031847136,25,54,0.2906279929605887,,,,,,0.31902148488336307,,,,0.24687950264771424,,,,0.7552330123714254,,,,1.4333273362059542,,,
2022-03-25,10.43531,105.292557,2928.256637168142,2928.256637168142,0.1594474564172314,87.28950695322378,87.28950695322378,68,115,514.0316055625791,514.0316055625791,448,534,44.28950695322377,44.28950695322377,25,62,0.2909976162165004,,,,,,0.3194928769640998,,,,0.24716759699708582,,,,0.7565747531693015,,,,1.43492123376015,,,
2022-03-25,10.434116,105.27315,4108.944091486658,4108.944091486658,0.2727725179788532,107.24396442185513,107.24396442185513,98,123,401.6048284625158,401.6048284625158,322,515,41.52096569250316,41.52096569250316,34,62,0.2913672394724121,,,,,,0.3199642690448365,,,,0.24745569134645742,,,,0.7579164939671775,,,,1.4365151313143458,,,
2022-03-25,10.419561,105.277369,3962.477272727273,3962.477272727273,0.2739756685682346,108.6439393939394,108.6439393939394,65,204,392.23737373737373,392.23737373737373,350,458,42.94318181818183,42.94318181818183,34,47,0.2917368627283238,,,,,,0.3204356611255732,,,,0.247743785695829,,,,0.7592582347650536,,,,1.4381090288685419,,,
2022-03-25,10.411649,105.370659,2937.395437262357,2937.395437262357,0.14819416818391104,120.8656527249683,120.8656527249683,67,158,515.7122940430924,515.7122940430924,333,586,35.83016476552598,35.83016476552598,31,61,0.29210648598423544,,,,,,0.3209070532063099,,,,0.2480318800452006,,,,0.7605999755629296,,,,1.4397029264227377,,,
2022-03-25,10.405902,105.36283,4701.823076923076,4701.823076923076,0.4146221766160819,113.40128205128204,113.40128205128204,88,164,486.775641025641,486.775641025641,419,565,47.94230769230768,47.94230769230768,31,55,0.2924761092401471,,,,,,0.3213784452870466,,,,0.24831997439457218,,,,0.7619417163608057,,,,1.4412968239769337,,,
2022-03-25,10.400189,105.331053,3816.91381495564,3816.91381495564,0.30481532205757583,108.72750316856781,108.72750316856781,66,192,459.37642585551333,459.37642585551333,403,530,53.45627376425855,53.45627376425855,38,61,0.29284573249605883,,,,,,0.3218498373677834,,,,0.24860806874394378,,,,0.7632834571586817,,,,1.4428907215311295,,,
2022-03-25,10.399353,105.356462,5298.207547169812,5298.207547169812,0.4763051822648696,138.43018867924525,138.43018867924525,88,167,451.4616352201258,451.4616352201258,349,526,49.92452830188679,49.92452830188679,30,55,0.2932153557519705,,,,,,0.3223212294485201,,,,0.24889616309331536,,,,0.7646251979565577,,,,1.4444846190853253,,,
2022-03-25,10.391491,105.34899,4333.895465994963,4333.895465994963,0.3832771666536813,121.92317380352644,121.92317380352644,69,173,405.506297229219,405.506297229219,344,541,37.56423173803527,37.56423173803527,29,55,0.29358497900788216,,,,,,0.3227926215292568,,,,0.24918425744268696,,,,0.7659669387544338,,,,1.4460785166395214,,,
2022-03-25,10.391149,105.359279,4737.0453400503775,4737.0453400503775,0.46597927141226825,105.90554156171282,105.90554156171282,90,175,405.2657430730478,405.2657430730478,341,526,48.99244332493703,48.99244332493703,37,55,0.29395460226379383,,,,,,0.3232640136099935,,,,0.24947235179205854,,,,0.7673086795523099,,,,1.4476724141937172,,,
2022-03-25,10.384444,105.3447,4007.7782002534864,4007.7782002534864,0.3949130130534971,118.79721166032954,118.79721166032954,87,185,474.3891001267428,474.3891001267428,411,603,30.134347275031693,30.134347275031693,23,45,0.2943242255197055,,,,,,0.3237354056907302,,,,0.24976044614143014,,,,0.7686504203501858,,,,1.449266311747913,,,
2022-03-25,10.381544,105.174719,4365.327044025158,4365.327044025158,0.3952579799187819,191.5345911949686,191.5345911949686,167,227,437.11572327044024,437.11572327044024,181,509,52.427672955974856,52.427672955974856,49,67,0.2946938487756172,,,,,,0.32420679777146694,,,,0.2500485404908017,,,,0.7699921611480619,,,,1.450860209302109,,,
2022-03-25,10.377238,105.165363,5791.424710424712,5791.424710424712,0.5886114584702433,243.1261261261261,243.1261261261261,184,280,350.4903474903475,350.4903474903475,45,450,49.9009009009009,49.9009009009009,20,61,0.2950634720315289,,,,,,0.32467818985220365,,,,0.2503366348401733,,,,0.771333901945938,,,,1.4524541068563048,,,
2022-03-25,10.37346,105.184697,5934.945638432365,5934.945638432365,0.6020506398131337,201.85082174462707,201.85082174462707,152,331,407.52338811630847,407.52338811630847,224,509,47.93552465233881,47.93552465233881,31,64,0.29543309528744055,,,,,,0.3251495819329404,,,,0.2506247291895449,,,,0.7726756427438141,,,,1.4540480044105009,,,
2022-03-25,10.412537,105.321768,4338.116603295311,4338.116603295311,0.33088887838248043,130.19011406844106,130.19011406844106,80,230,434.4740177439798,434.4740177439798,366,509,49.39923954372624,49.39923954372624,43,60,0.2958027185433522,,,,,,0.3256209740136771,,,,0.25091282353891653,,,,0.77401738354169,,,,1.4556419019646967,,,
2022-03-26,10.44819,105.181879,4696.926582278481,4696.926582278481,0.4342490916935987,166.74936708860758,166.74936708860758,129,251,501.42151898734176,501.42151898734176,400,589,38.651898734177216,38.651898734177216,32,47,0.29617234179926394,,,,,,0.32609236609441383,,,,0.2512009178882881,,,,0.7753591243395661,,,,1.4572357995188925,,,
2022-03-26,10.445632,105.21046,4761.8740554156175,4761.8740554156175,0.5094233649521837,112.04282115869017,112.04282115869017,84,137,617.7808564231739,617.7808564231739,138,667,36.30352644836272,36.30352644836272,26,51,0.2965419650551756,,,,,,0.32656375817515054,,,,0.2514890122376597,,,,0.7767008651374422,,,,1.4588296970730885,,,
2022-03-26,10.452516,105.191857,3827.9399744572165,3827.9399744572165,0.36586398218434096,178.2554278416348,178.2554278416348,87,251,518.2975734355045,518.2975734355045,429,646,38.74074074074075,38.74074074074075,24,47,0.29691158831108727,,,,,,0.32703515025588725,,,,0.2517771065870313,,,,0.7780426059353182,,,,1.4604235946272843,,,
2022-03-26,10.437524,105.202166,5097.627848101266,5097.627848101266,0.579502458618926,126.06455696202535,126.06455696202535,63,154,172.75569620253168,172.75569620253168,138,630,51.23164556962025,51.23164556962025,42,55,0.29728121156699894,,,,,,0.327506542336624,,,,0.2520652009364029,,,,0.7793843467331942,,,,1.4620174921814804,,,
2022-03-26,10.452718,105.220233,4930.658690176322,4930.658690176322,0.48925375742939364,190.65743073047858,190.65743073047858,70,241,552.6889168765744,552.6889168765744,427,637,45.19395465994962,45.19395465994962,27,70,0.29765083482291066,,,,,,0.32797793441736073,,,,0.25235329528577444,,,,0.7807260875310703,,,,1.4636113897356762,,,
2022-03-26,10.458467,105.196191,3154.8419071518197,3154.8419071518197,0.27702195601851054,115.3626097867001,115.3626097867001,63,208,535.693851944793,535.693851944793,429,646,45.345043914680055,45.345043914680055,40,51,0.2980204580788223,,,,,,0.32844932649809744,,,,0.25264138963514604,,,,0.7820678283289464,,,,1.465205287289872,,,
2022-03-26,10.452537,105.205118,4713.828644501278,4713.828644501278,0.417414612864527,128.97953964194375,128.97953964194375,63,172,526.856777493606,526.856777493606,376,653,35.1777493606138,35.1777493606138,30,43,0.298390081334734,,,,,,0.32892071857883415,,,,0.25292948398451764,,,,0.7834095691268224,,,,1.466799184844068,,,
2022-03-26,10.437524,105.185343,3716.6248415716095,3716.6248415716095,0.4400385299955342,77.83650190114068,77.83650190114068,62,138,478.1875792141951,478.1875792141951,314,552,42.533586818757925,42.533586818757925,32,56,0.29875970459064566,,,,,,0.32939211065957086,,,,0.25321757833388925,,,,0.7847513099246984,,,,1.4683930823982638,,,
2022-03-26,10.447684,105.190977,4308.55303030303,4308.55303030303,0.44087860987772975,150.47348484848482,150.47348484848482,67,251,505.40277777777777,505.40277777777777,442,646,29.747474747474747,29.747474747474747,24,47,0.2991293278465573,,,,,,0.32986350274030757,,,,0.25350567268326085,,,,0.7860930507225745,,,,1.4699869799524599,,,
2022-03-26,10.426155,105.176598,4430.09090909091,4430.09090909091,0.40305407147166805,108.1638924455826,108.1638924455826,63,166,385.82970550576186,385.82970550576186,334,466,22.66837387964149,22.66837387964149,12,49,0.29949895110246905,,,,,,0.3303348948210443,,,,0.2537937670326324,,,,0.7874347915204505,,,,1.4715808775066557,,,
2022-03-26,10.417324,105.208881,4102.676767676767,4102.676767676767,0.3523860175368824,150.67929292929293,150.67929292929293,87,197,471.29671717171715,471.29671717171715,318,602,44.12878787878788,44.12878787878788,30,51,0.2998685743583807,,,,,,0.33080628690178104,,,,0.254081861382004,,,,0.7887765323183266,,,,1.4731747750608515,,,
2022-03-26,10.414226,105.195214,4906.2294043092525,4906.2294043092525,0.42396101306630773,127.25221799746517,127.25221799746517,62,185,420.6273764258556,420.6273764258556,318,501,41.59315589353612,41.59315589353612,35,52,0.3002381976142924,,,,,,0.33127767898251775,,,,0.2543699557313756,,,,0.7901182731162026,,,,1.4747686726150475,,,
2022-03-26,10.412311,105.176834,4491.560453400503,4491.560453400503,0.36686154141860117,79.01133501259446,79.01133501259446,63,169,448.7178841309823,448.7178841309823,408,480,46.49244332493702,46.49244332493702,41,67,0.30060782087020405,,,,,,0.33174907106325446,,,,0.2546580500807472,,,,0.7914600139140786,,,,1.4763625701692433,,,
2022-03-26,10.405702,105.208668,4639.934673366834,4639.934673366834,0.4391119781807121,154.4748743718593,154.4748743718593,76,202,438.66834170854275,438.66834170854275,275,522,51.595477386934675,51.595477386934675,48,57,0.30097744412611577,,,,,,0.3322204631439912,,,,0.25494614443011876,,,,0.7928017547119547,,,,1.4779564677234394,,,
2022-03-26,10.402793,105.189574,5314.390428211587,5314.390428211587,0.5355628181372443,109.51133501259446,109.51133501259446,66,189,396.20277078085644,396.20277078085644,318,507,38.113350125944585,38.113350125944585,31,51,0.30134706738202743,,,,,,0.3326918552247279,,,,0.25523423877949036,,,,0.7941434955098308,,,,1.4795503652776352,,,
2022-03-26,10.400449,105.171793,5473.288776796974,5473.288776796974,0.5460075460906699,137.1172761664565,137.1172761664565,100,271,468.5094577553594,468.5094577553594,394,589,51.06683480453972,51.06683480453972,30,67,0.3017166906379391,,,,,,0.33316324730546465,,,,0.25552233312886197,,,,0.7954852363077068,,,,1.481144262831831,,,
2022-03-26,10.427104,105.210954,4428.83712121212,4428.83712121212,0.4016498542655914,134.3611111111111,134.3611111111111,63,178,377.99116161616155,377.99116161616155,158,602,39.743686868686865,39.743686868686865,23,55,0.30208631389385077,,,,,,0.33363463938620136,,,,0.25581042747823357,,,,0.7968269771055828,,,,1.482738160386027,,,
2022-03-27,10.420483,105.223648,3919.436781609196,3919.436781609196,0.3461797836201812,170.3039591315453,170.3039591315453,106,213,577.2068965517242,577.2068965517242,528,666,39.12005108556833,39.12005108556833,29,45,0.3024559371497625,,,,,,0.33410603146693807,,,,0.2560985218276051,,,,0.7981687179034589,,,,1.4843320579402228,,,
2022-03-27,10.420702,105.15698,4684.335435056746,4684.335435056746,0.38237598633376335,102.14565217391305,102.14565217391305,63,176,413.7956521739131,413.7956521739131,219,494,38.90869565217391,38.90869565217391,25,51,0.30282556040567415,,,,,,0.3345774235476748,,,,0.2563866161769767,,,,0.799510458701335,,,,1.4859259554944186,,,
